Type;X;Y
Land_i_House_Small_02_V3_F;25548.6;21258.4
Land_i_House_Small_02_V3_F;25563.7;21187.4
Land_i_House_Small_02_V3_F;25768.3;21285.4
Land_i_House_Small_02_V3_F;25825.6;21768.8
Land_i_House_Small_02_V3_F;25906.4;21253.6
Land_i_House_Small_02_V3_F;26896.8;23100.3
Land_i_House_Small_02_V3_F;26953.7;23306.1
Land_i_House_Small_02_V3_F;27001.4;23311.5
Land_i_House_Small_02_V3_F;27038.6;24108.6
Land_i_House_Small_02_V3_F;27117.7;23288.3
Land_i_House_Small_02_V3_F;27206.7;23304.1
Land_i_House_Small_02_V3_F;27260.5;23465
Land_i_House_Small_02_V3_F;27288.6;23488.5
Land_i_House_Small_02_V3_F;27340.8;23705.2
Land_i_House_Small_02_V3_F;27613;21532.6
Land_i_House_Small_02_V3_F;2966.12;18516.9
Land_i_House_Small_02_V3_F;3565.46;11609.5
Land_i_House_Small_02_V3_F;3589.46;11616.4
Land_i_House_Small_02_V3_F;3632.02;13737.5
Land_i_House_Small_02_V3_F;3740.58;11796.5
Land_i_House_Small_02_V3_F;3832.09;11191.1
Land_i_House_Small_02_V3_F;3832.43;11425.3
Land_i_House_Small_02_V3_F;3854.55;11589.5
Land_i_House_Small_02_V3_F;3880.19;11507.8
Land_i_House_Small_02_V3_F;3896.91;17341
Land_i_House_Small_02_V3_F;3972.53;13884.9
Land_i_House_Small_02_V3_F;3980.45;11491.6
Land_i_House_Small_02_V3_F;4291.38;16357.7
Land_i_House_Small_02_V3_F;4349.6;14005.2
Land_i_House_Small_02_V3_F;4373.3;13765.7
Land_i_House_Small_02_V3_F;4430.34;12413.7
Land_i_House_Small_02_V3_F;4549.72;12709.4
Land_i_House_Small_02_V3_F;4633.72;10418.8
Land_i_House_Small_02_V3_F;4785.14;11689.7
Land_i_House_Small_02_V3_F;4795.68;13619.8
Land_i_House_Small_02_V3_F;5055.34;11250.3
Land_i_House_Small_02_V3_F;5072.17;16283.5
Land_i_House_Small_02_V3_F;5223.92;11099.2
Land_i_House_Small_02_V3_F;5578.87;15381.1
Land_i_House_Small_02_V3_F;5875.41;15528.9
Land_i_House_Small_02_V3_F;6337.67;15076
Land_i_House_Small_02_V3_F;6547.54;14488.7
Land_i_House_Small_02_V3_F;6729.38;16277.6
Land_i_House_Small_02_V3_F;6787.65;15268.5
Land_i_House_Small_02_V3_F;7085.11;16434.5
Land_i_House_Small_02_V3_F;7112.24;16386.6
Land_i_House_Small_02_V3_F;7197.35;16096.6
Land_i_House_Small_02_V3_F;7328.1;16098.4
Land_i_House_Small_02_V3_F;8431.86;15614.2
Land_i_House_Small_02_V3_F;8836;12098.1
Land_i_House_Small_02_V3_F;8881.37;12015.8
Land_i_House_Small_02_V3_F;9001.27;11983.3
Land_i_House_Small_02_V3_F;9016.52;12035.1
Land_i_House_Small_02_V3_F;9025.38;12091.2
Land_i_House_Small_02_V3_F;9042.78;11997.2
Land_i_House_Small_02_V3_F;9043.64;11816.1
Land_i_House_Small_02_V3_F;9172.33;11916.2
Land_i_House_Small_02_V3_F;9185.62;11970
Land_i_House_Small_02_V3_F;9276.75;11879.2
Land_i_House_Small_02_V3_F;9344.14;20278.1
Land_i_House_Small_02_V3_F;9358.29;11851
Land_i_House_Small_02_V3_F;9402.51;11850.3
Land_i_House_Small_02_V3_F;9467.45;12291.1
Land_i_House_Small_03_V1_F;11291.2;14232.9
Land_i_House_Small_03_V1_F;11330.5;14208.8
Land_i_House_Small_03_V1_F;11334.1;14264.8
Land_i_House_Small_03_V1_F;11347.8;14188.6
Land_i_House_Small_03_V1_F;11351;14253.8
Land_i_House_Small_03_V1_F;11369.2;14241.3
Land_i_House_Small_03_V1_F;11369.5;14170.3
Land_i_House_Small_03_V1_F;11385.7;14156.5
Land_i_House_Small_03_V1_F;13613;18672.7
Land_i_House_Small_03_V1_F;13804.5;6388.45
Land_i_House_Small_03_V1_F;16620.7;12728.6
Land_i_House_Small_03_V1_F;18292;15657.9
Land_i_House_Small_03_V1_F;19377.9;9647.4
Land_i_House_Small_03_V1_F;19498.7;12757.7
Land_i_House_Small_03_V1_F;20925.4;17098.3
Land_i_House_Small_03_V1_F;20976.1;17005.5
Land_i_House_Small_03_V1_F;21116.3;17038
Land_i_House_Small_03_V1_F;21140.9;19584.7
Land_i_House_Small_03_V1_F;21202.9;16858.4
Land_i_House_Small_03_V1_F;21215.8;16868.8
Land_i_House_Small_03_V1_F;21677.7;21199
Land_i_House_Small_03_V1_F;22133;21122.7
Land_i_House_Small_03_V1_F;22288.5;22031.1
Land_i_House_Small_03_V1_F;24673.4;18994.5
Land_i_House_Small_03_V1_F;25446.6;21436.9
Land_i_House_Small_03_V1_F;25566.2;21415.8
Land_i_House_Small_03_V1_F;25622.5;21248.2
Land_i_House_Small_03_V1_F;25712.5;21569.1
Land_i_House_Small_03_V1_F;25837.2;21428.8
Land_i_House_Small_03_V1_F;25898.4;21077.7
Land_i_House_Small_03_V1_F;26714.1;24604.5
Land_i_House_Small_03_V1_F;26880.7;24299
Land_i_House_Small_03_V1_F;26915.9;24318.4
Land_i_House_Small_03_V1_F;26922.1;24266.3
Land_i_House_Small_03_V1_F;26938.4;24313.7
Land_i_House_Small_03_V1_F;26939.4;24337.7
Land_i_House_Small_03_V1_F;26954.1;24301
Land_i_House_Small_03_V1_F;3326.9;14294.1
Land_i_House_Small_03_V1_F;3350.16;14304.4
Land_i_House_Small_03_V1_F;3355.74;14286.1
Land_i_House_Small_03_V1_F;3396.95;13065.6
Land_i_House_Small_03_V1_F;3411.32;14212.5
Land_i_House_Small_03_V1_F;3424.46;14196.8
Land_i_House_Small_03_V1_F;3431.36;14214.7
Land_i_House_Small_03_V1_F;3440.99;12948.2
Land_i_House_Small_03_V1_F;3464.86;12960.1
Land_i_House_Small_03_V1_F;3487.79;13063.2
Land_i_House_Small_03_V1_F;3593.03;14533
Land_i_House_Small_03_V1_F;3594.72;14549.9
Land_i_House_Small_03_V1_F;3603.37;12734.8
Land_i_House_Small_03_V1_F;3613.77;12718.6
Land_i_House_Small_03_V1_F;3624.39;12733.6
Land_i_House_Small_03_V1_F;3642.35;12342.6
Land_i_House_Small_03_V1_F;3660.04;12349.2
Land_i_House_Small_03_V1_F;3677.78;12356.2
Land_i_House_Small_03_V1_F;3695.32;12362.3
Land_i_House_Small_03_V1_F;3703.05;13761.9
Land_i_House_Small_03_V1_F;3716.69;13624
Land_i_House_Small_03_V1_F;3719.99;13565.8
Land_i_House_Small_03_V1_F;3727.7;13472.6
Land_i_House_Small_03_V1_F;3727.84;13759.1
Land_i_House_Small_03_V1_F;3729.34;14009.1
Land_i_House_Small_03_V1_F;3752.46;13627.1
Land_i_House_Small_03_V1_F;3799.19;11436.8
Land_i_House_Small_03_V1_F;3802.5;10731
Land_i_House_Small_03_V1_F;3806.54;12755.2
Land_i_House_Small_03_V1_F;3815.91;11860.5
Land_i_House_Small_03_V1_F;3816.34;13668.5
Land_i_House_Small_03_V1_F;3817.26;11179.5
Land_i_House_Small_03_V1_F;3830.29;12783.9
Land_i_House_Small_03_V1_F;3899.66;10671
Land_i_House_Small_03_V1_F;3904.27;13657.2
Land_i_House_Small_03_V1_F;3927.49;17393.9
Land_i_House_Small_03_V1_F;3927.53;17359
Land_i_House_Small_03_V1_F;3967.58;13925.3
Land_i_House_Small_03_V1_F;4002.54;13732.2
Land_i_House_Small_03_V1_F;4012.81;13125.1
Land_i_House_Small_03_V1_F;4027.72;13148.6
Land_i_House_Small_03_V1_F;4198.77;13703.6
Land_i_House_Small_03_V1_F;4204.1;13380.3
Land_i_House_Small_03_V1_F;4204.5;13363.2
Land_i_House_Small_03_V1_F;4221.21;13868
Land_i_House_Small_03_V1_F;4361.9;13869.1
Land_i_House_Small_03_V1_F;4393.92;13958.3
Land_i_House_Small_03_V1_F;4527.57;13995.4
Land_i_House_Small_03_V1_F;4532.34;14013.5
Land_i_House_Small_03_V1_F;4818.53;16183
Land_i_House_Small_03_V1_F;4829.41;16197.8
Land_i_House_Small_03_V1_F;4963.65;11385.2
Land_i_House_Small_03_V1_F;4972.43;16228
Land_i_House_Small_03_V1_F;4976.08;11411.8
Land_i_House_Small_03_V1_F;4985.54;16501.7
Land_i_House_Small_03_V1_F;5262.14;11109.4
Land_i_House_Small_03_V1_F;5269.95;11124.3
Land_i_House_Small_03_V1_F;5285.46;11111.2
Land_i_House_Small_03_V1_F;6124.94;15044.6
Land_i_House_Small_03_V1_F;6878.8;16412.7
Land_i_House_Small_03_V1_F;6924.98;16459.8
Land_i_House_Small_03_V1_F;7061.09;11615.1
Land_i_House_Small_03_V1_F;9035.38;15792.7
Land_i_House_Small_03_V1_F;9199.12;19268.3
Land_i_House_Small_03_V1_F;9301.63;15954.5
Land_i_House_Small_03_V1_F;9362.33;15867.9
Land_i_House_Small_03_V1_F;9469.01;15988.4
Land_i_House_Small_03_V1_F;9544.35;15290.9
Land_i_House_Small_03_V1_F;9546.52;15990.1
Land_i_House_Small_03_V1_F;9573.63;16093.9
Land_i_Shed_Ind_F;10064.3;17293.5
Land_i_Shed_Ind_F;10118.6;11635.8
Land_i_Shed_Ind_F;10145.4;15053
Land_i_Shed_Ind_F;10242.5;14868.6
Land_i_Shed_Ind_F;10381.5;13200.6
Land_i_Shed_Ind_F;10513.3;13230.2
Land_i_Shed_Ind_F;10613.6;9479.93
Land_i_Shed_Ind_F;10742.6;12132.6
Land_i_Shed_Ind_F;10925.5;12777.6
Land_i_Shed_Ind_F;10997.1;19051.8
Land_i_Shed_Ind_F;11018.4;15584.9
Land_i_Shed_Ind_F;11238.6;15680.6
Land_i_Shed_Ind_F;11396.2;14759.3
Land_i_Shed_Ind_F;11532.9;13591.3
Land_i_Shed_Ind_F;11738;11844.2
Land_i_Shed_Ind_F;11871.4;13783.3
Land_i_Shed_Ind_F;11887;9473.21
Land_i_Shed_Ind_F;12164.4;17028.8
Land_i_Shed_Ind_F;12164.9;14371
Land_i_Shed_Ind_F;12299.2;14553.2
Land_i_Shed_Ind_F;12355.2;14351.6
Land_i_Shed_Ind_F;12430.7;15838.9
Land_i_Shed_Ind_F;12552.9;15918.6
Land_i_Shed_Ind_F;12568.6;15867.2
Land_i_Shed_Ind_F;12573.1;16379.7
Land_i_Shed_Ind_F;12596.2;15377.4
Land_i_Shed_Ind_F;12642.5;16446.1
Land_i_Shed_Ind_F;12672.1;14509.8
Land_i_Shed_Ind_F;12704.3;14732.5
Land_i_Shed_Ind_F;12712;16272
Land_i_Shed_Ind_F;12819.4;14307.8
Land_i_Shed_Ind_F;12833.6;15765.6
Land_i_Shed_Ind_F;13169.9;15814
Land_i_Shed_Ind_F;13325.7;16900.2
Land_i_Shed_Ind_F;13622.8;14937.7
Land_i_Shed_Ind_F;14405.9;15556.8
Land_i_Shed_Ind_F;14520.5;17299.1
Land_i_Shed_Ind_F;14545.1;18825.9
Land_i_Shed_Ind_F;14641.3;21373.3
Land_i_Shed_Ind_F;15401.6;15880.1
Land_i_Shed_Ind_F;15422.5;21984.7
Land_i_Shed_Ind_F;15774;10653.2
Land_i_Shed_Ind_F;15957.9;20584.7
Land_i_Shed_Ind_F;16303.4;15735
Land_i_Shed_Ind_F;16785.4;16505.6
Land_i_Shed_Ind_F;16949.4;15014.6
Land_i_Shed_Ind_F;16993.4;14892.4
Land_i_Shed_Ind_F;17233.2;13166.7
Land_i_Shed_Ind_F;17327.3;13361.7
Land_i_Shed_Ind_F;18070.5;16262.3
Land_i_Shed_Ind_F;18270.1;13580.2
Land_i_Shed_Ind_F;18380.2;15566.9
Land_i_Shed_Ind_F;18425.1;15571
Land_i_Shed_Ind_F;18716.7;14559.3
Land_i_Shed_Ind_F;19026.2;14567.6
Land_i_Shed_Ind_F;19085;16636.6
Land_i_Shed_Ind_F;19322.6;17080.1
Land_i_Shed_Ind_F;19399.7;14311.5
Land_i_Shed_Ind_F;20232.4;8855.92
Land_i_Shed_Ind_F;20303.2;17167.6
Land_i_Shed_Ind_F;20377;6102.34
Land_i_Shed_Ind_F;20596.9;16030.3
Land_i_Shed_Ind_F;20633;17020.7
Land_i_Shed_Ind_F;20689.9;19443
Land_i_Shed_Ind_F;20997.8;19458.4
Land_i_Shed_Ind_F;21240.8;16538.3
Land_i_Shed_Ind_F;21524.6;16022.3
Land_i_Shed_Ind_F;23149.1;19962.9
Land_i_Shed_Ind_F;24658.2;23183
Land_i_Shed_Ind_F;24891.5;20860.2
Land_i_Shed_Ind_F;25283.9;22648.6
Land_i_Shed_Ind_F;25805.6;20174.7
Land_i_Shed_Ind_F;26865.5;23808.8
Land_i_Shed_Ind_F;3072.6;12175.2
Land_i_Shed_Ind_F;3263.08;12440
Land_i_Shed_Ind_F;3786.46;13224.8
Land_i_Shed_Ind_F;3815.35;12403
Land_i_Shed_Ind_F;3822.2;12919.2
Land_i_Shed_Ind_F;3832.31;12383
Land_i_Shed_Ind_F;3860.77;12409
Land_i_Shed_Ind_F;3872.47;12971.2
Land_i_Shed_Ind_F;3924.07;13581.5
Land_i_Shed_Ind_F;3929.92;13605.2
Land_i_Shed_Ind_F;3945.59;12596.6
Land_i_Shed_Ind_F;3987.86;17547.1
Land_i_Shed_Ind_F;4158.8;14043.4
Land_i_Shed_Ind_F;4178.86;12849
Land_i_Shed_Ind_F;4506.78;13936.4
Land_i_Shed_Ind_F;4600.67;14215.7
Land_i_Shed_Ind_F;4753.1;11696.2
Land_i_Shed_Ind_F;4913.31;11127.1
Land_i_Shed_Ind_F;4995.04;11058.8
Land_i_Shed_Ind_F;5100.97;16798
Land_i_Shed_Ind_F;5107.41;9949.47
Land_i_Shed_Ind_F;5233.97;11529.9
Land_i_Shed_Ind_F;5349.39;14541.8
Land_i_Shed_Ind_F;5396.57;14510.9
Land_i_Shed_Ind_F;5768.26;14663.7
Land_i_Shed_Ind_F;6036.88;14876.4
Land_i_Shed_Ind_F;6136.3;14942.7
Land_i_Shed_Ind_F;6155.4;16209.5
Land_i_Shed_Ind_F;6245.49;15124
Land_i_Shed_Ind_F;6820.16;15855.1
Land_i_Shed_Ind_F;6899.25;11094.7
Land_i_Shed_Ind_F;7160.68;11449.3
Land_i_Shed_Ind_F;7163.71;12117.1
Land_i_Shed_Ind_F;7553.02;12203.1
Land_i_Shed_Ind_F;7648.24;11901.6
Land_i_Shed_Ind_F;7769.03;11373
Land_i_Shed_Ind_F;7858.88;16139.6
Land_i_Shed_Ind_F;8248.13;10921.3
Land_i_Shed_Ind_F;8364.61;10745.3
Land_i_Shed_Ind_F;8374.39;15954.9
Land_i_Shed_Ind_F;8378.94;12445.2
Land_i_Shed_Ind_F;8442.1;12760.6
Land_i_Shed_Ind_F;8558.06;18165.3
Land_i_Shed_Ind_F;8947.08;15511.9
Land_i_Shed_Ind_F;8973.74;15502
Land_i_Shed_Ind_F;8998.35;11685.7
Land_i_Shed_Ind_F;9033.26;13090.7
Land_i_Shed_Ind_F;9152.14;21648
Land_i_Shed_Ind_F;9275.33;12646
Land_i_Shed_Ind_F;9283.56;12120.6
Land_i_Shed_Ind_F;9354.92;21149.6
Land_i_Shed_Ind_F;9611.13;15168.7
Land_i_Shed_Ind_F;9747.35;12566.2
Land_i_Shed_Ind_F;9769.61;19413.3
Land_i_Shed_Ind_F;9988.9;10203.7
Land_i_Shop_01_V1_F;10617.1;12291.2
Land_i_Shop_01_V1_F;10674.2;12209.8
Land_i_Shop_01_V1_F;10932;13421.4
Land_i_Shop_01_V1_F;11497.5;14163.7
Land_i_Shop_01_V1_F;11686.9;13671.6
Land_i_Shop_01_V1_F;11689.7;13741.7
Land_i_Shop_01_V1_F;14535.4;20914.5
Land_i_Shop_01_V1_F;14620.4;20794.9
Land_i_Shop_01_V1_F;16340.3;17267.8
Land_i_Shop_01_V1_F;16402.3;17241.6
Land_i_Shop_01_V1_F;16404.8;17268
Land_i_Shop_01_V1_F;16958.5;12566.2
Land_i_Shop_01_V1_F;16985.8;12734.5
Land_i_Shop_01_V1_F;19398.9;13224
Land_i_Shop_01_V1_F;20143.7;11776.2
Land_i_Shop_01_V1_F;20917;16964.7
Land_i_Shop_01_V1_F;27085.2;23271.2
Land_i_Shop_01_V1_F;3539.84;13158.7
Land_i_Shop_01_V1_F;3599.19;13648.3
Land_i_Shop_01_V1_F;3705.31;13912.4
Land_i_Shop_01_V1_F;3859.05;13797
Land_i_Shop_01_V1_F;4942.69;16120.5
Land_i_Shop_01_V1_F;8896.15;12060.5
Land_i_Shop_01_V1_F;8935.44;12052.7
Land_i_Shop_01_V1_F;9004.89;12058.8
Land_i_Shop_01_V1_F;9055.63;11938.9
Land_i_Shop_01_V1_F;9069.41;12110.9
Land_i_Shop_01_V1_F;9095.43;12036.9
Land_i_Shop_01_V1_F;9098.79;11932.8
Land_i_Shop_01_V1_F;9325.98;11910.4
Land_i_Shop_01_V1_F;9432.57;11741.6
Land_i_Shop_01_V1_F;9437.58;20267.3
Land_i_Shop_01_V1_F;9479.96;20324.8
Land_i_Shop_01_V1_F;9514.67;15974.2
Land_i_Shop_01_V2_F;10293.8;19062.8
Land_i_Shop_01_V2_F;10308.8;19138.8
Land_i_Shop_01_V2_F;10663.5;12292.5
Land_i_Shop_01_V2_F;10706.1;12268
Land_i_Shop_01_V2_F;12343.6;15637.4
Land_i_Shop_01_V2_F;12867.3;15041.5
Land_i_Shop_01_V2_F;12929.4;15074.8
Land_i_Shop_01_V2_F;14184.6;16529.8
Land_i_Shop_01_V2_F;14926.8;17616.5
Land_i_Shop_01_V2_F;15302.7;17581.3
Land_i_Shop_01_V2_F;15795.7;17461.8
Land_i_Shop_01_V2_F;16631.7;16133.2
Land_i_Shop_01_V2_F;16685.1;12448.4
Land_i_Shop_01_V2_F;16839.9;12605.2
Land_i_Shop_01_V2_F;16914.3;12751.3
Land_i_Shop_01_V2_F;16919.2;12681.1
Land_i_Shop_01_V2_F;16919.9;12660.8
Land_i_Shop_01_V2_F;16925.4;12517.9
Land_i_Shop_01_V2_F;17824.5;18118.1
Land_i_Shop_01_V2_F;17863.1;18122.1
Land_i_Shop_01_V2_F;18805.9;16578.7
Land_i_Shop_01_V2_F;18857.5;16548.6
Land_i_Shop_01_V2_F;20172.9;11744.1
Land_i_Shop_01_V2_F;20183.4;11685.5
Land_i_Shop_01_V2_F;20198.7;11620.5
Land_i_Shop_01_V2_F;20853.5;6712.04
Land_i_Shop_01_V2_F;21003.4;16916.5
Land_i_Shop_01_V2_F;21100;16985.6
Land_i_Shop_01_V2_F;21272.4;16332.6
Land_i_Shop_01_V2_F;3267.9;13039.8
Land_i_Shop_01_V2_F;3428.69;12916.1
Land_i_Shop_01_V2_F;3542.6;14545.8
Land_i_Shop_01_V2_F;3724.21;13631.4
Land_i_Shop_01_V2_F;3725.51;13440.1
Land_i_Shop_01_V2_F;3770.41;13581.5
Land_i_Shop_01_V2_F;3879.53;13667.1
Land_i_Shop_01_V2_F;5102.9;11286.4
Land_i_Shop_01_V2_F;7141.46;16542.2
Land_i_Shop_01_V2_F;8596.43;18286.4
Land_i_Shop_01_V2_F;8626;18254.2
Land_i_Shop_01_V2_F;9113.12;15800.5
Land_i_Shop_01_V2_F;9358.73;15923.1
Land_i_Shop_01_V2_F;9412.68;15886.7
Land_i_Shop_01_V2_F;9423.1;11927.6
Land_i_Shop_01_V3_F;10604.1;12236.9
Land_i_Shop_01_V3_F;10635.2;12246.6
Land_i_Shop_01_V3_F;10979.8;13408.5
Land_i_Shop_01_V3_F;11714.9;13690.8
Land_i_Shop_01_V3_F;12495.5;14497.4
Land_i_Shop_01_V3_F;12522.3;14441.1
Land_i_Shop_01_V3_F;12608.8;14417.5
Land_i_Shop_01_V3_F;12913.8;15023.6
Land_i_Shop_01_V3_F;12921;15096.1
Land_i_Shop_01_V3_F;12967.6;15118.2
Land_i_Shop_01_V3_F;13948.2;18665.9
Land_i_Shop_01_V3_F;14075.1;18559.9
Land_i_Shop_01_V3_F;14479.7;17643.5
Land_i_Shop_01_V3_F;16668.6;16154.8
Land_i_Shop_01_V3_F;16823.5;12573
Land_i_Shop_01_V3_F;16857.4;15465
Land_i_Shop_01_V3_F;16883.9;12803.4
Land_i_Shop_01_V3_F;16961.3;12707.1
Land_i_Shop_01_V3_F;17018.6;12626.6
Land_i_Shop_01_V3_F;19373.3;13254.2
Land_i_Shop_01_V3_F;20187.9;11663.3
Land_i_Shop_01_V3_F;20193.7;11764.3
Land_i_Shop_01_V3_F;20801;6665.75
Land_i_Shop_01_V3_F;20928.9;16992.8
Land_i_Shop_01_V3_F;20951.8;16853
Land_i_Shop_01_V3_F;21703.7;7536.87
Land_i_Shop_01_V3_F;25623;21297.9
Land_i_Shop_01_V3_F;26966.2;23288.3
Land_i_Shop_01_V3_F;3321.43;13158.7
Land_i_Shop_01_V3_F;3376.63;14302.5
Land_i_Shop_01_V3_F;3387.65;13200.4
Land_i_Shop_01_V3_F;3432.23;13262.8
Land_i_Shop_01_V3_F;3436.09;12898.9
Land_i_Shop_01_V3_F;3471.18;13314.3
Land_i_Shop_01_V3_F;3477.4;13230.9
Land_i_Shop_01_V3_F;3517.12;13313
Land_i_Shop_01_V3_F;3552.11;13172.3
Land_i_Shop_01_V3_F;3577.09;13376.6
Land_i_Shop_01_V3_F;3577.36;12823.7
Land_i_Shop_01_V3_F;3581.92;12892.5
Land_i_Shop_01_V3_F;3600.26;14017.3
Land_i_Shop_01_V3_F;3609.85;13159.4
Land_i_Shop_01_V3_F;3615.68;12896
Land_i_Shop_01_V3_F;3617.38;13197
Land_i_Shop_01_V3_F;3637.83;13076.4
Land_i_Shop_01_V3_F;3648.76;13061.2
Land_i_Shop_01_V3_F;3650.66;12990.5
Land_i_Shop_01_V3_F;3672.69;13245.9
Land_i_Shop_01_V3_F;3686.86;13110.4
Land_i_Shop_01_V3_F;3700.92;12980.5
Land_i_Shop_01_V3_F;3723.32;13066.9
Land_i_Shop_01_V3_F;3753.23;12713.1
Land_i_Shop_01_V3_F;3790.17;13524.4
Land_i_Shop_01_V3_F;3810.03;13857.8
Land_i_Shop_01_V3_F;3907.29;13881.5
Land_i_Shop_01_V3_F;4134.85;11790
Land_i_Shop_01_V3_F;4170.15;11758.8
Land_i_Shop_01_V3_F;4197.25;11677.5
Land_i_Shop_01_V3_F;4204.81;11779.2
Land_i_Shop_01_V3_F;4263.47;15915.9
Land_i_Shop_01_V3_F;4460.46;14161.2
Land_i_Shop_01_V3_F;4709.87;9891.56
Land_i_Shop_01_V3_F;5051.23;11341.4
Land_i_Shop_01_V3_F;5111.7;11214.9
Land_i_Shop_01_V3_F;7108.43;16553.6
Land_i_Shop_01_V3_F;7238.16;16473.9
Land_i_Shop_01_V3_F;8959.86;12007.9
Land_i_Shop_01_V3_F;9017.82;11980.4
Land_i_Shop_01_V3_F;9042.8;12007.8
Land_i_Shop_01_V3_F;9067.76;11993.8
Land_i_Shop_01_V3_F;9077.13;12038.4
Land_i_Shop_01_V3_F;9256.31;15860.6
Land_i_Shop_02_V1_F;11319.5;14212.2
Land_i_Shop_02_V1_F;12577.6;14322.2
Land_i_Shop_02_V1_F;12648.5;14302.5
Land_i_Shop_02_V1_F;13981.6;18675
Land_i_Shop_02_V1_F;17817.9;18112.6
Land_i_Shop_02_V1_F;17857.5;18115.6
Land_i_Shop_02_V1_F;19323.6;13261.3
Land_i_Shop_02_V1_F;19884;11538
Land_i_Shop_02_V1_F;20164.3;11738.6
Land_i_Shop_02_V1_F;20184.4;11717.4
Land_i_Shop_02_V1_F;20189.5;11448.9
Land_i_Shop_02_V1_F;20192.3;11690.9
Land_i_Shop_02_V1_F;20252.2;11705.7
Land_i_Shop_02_V1_F;20274.4;11692.5
Land_i_Shop_02_V1_F;20283.4;11753.4
Land_i_Shop_02_V1_F;20503.1;8839.65
Land_i_Shop_02_V1_F;20533.7;8968.09
Land_i_Shop_02_V1_F;3546.03;13166.6
Land_i_Shop_02_V1_F;3547.76;13402
Land_i_Shop_02_V1_F;3712.29;13832.1
Land_i_Shop_02_V1_F;3721.26;11756
Land_i_Shop_02_V1_F;3721.83;12238.5
Land_i_Shop_02_V1_F;3792.51;11889.6
Land_i_Shop_02_V1_F;3831.94;13606.6
Land_i_Shop_02_V1_F;4125.33;11727.9
Land_i_Shop_02_V1_F;4145.9;11778.5
Land_i_Shop_02_V1_F;4182.74;11691.2
Land_i_Shop_02_V1_F;4187.82;11781.5
Land_i_Shop_02_V1_F;4228.04;11769.1
Land_i_Shop_02_V1_F;4847.9;16158.3
Land_i_Shop_02_V1_F;9019.41;12145.6
Land_i_Shop_02_V1_F;9079.72;12110.1
Land_i_Shop_02_V1_F;9221.76;15781.1
Land_i_Shop_02_V1_F;9378.98;15964.1
Land_i_Shop_02_V1_F;9445.11;11864.9
Land_i_Shop_02_V1_F;9565.98;15954.5
Land_i_Shop_02_V2_F;12388;14292.4
Land_i_Shop_02_V2_F;12436.7;15557.8
Land_i_Shop_02_V2_F;12492.4;14505
Land_i_Shop_02_V2_F;12533.1;14418.8
Land_i_Shop_02_V2_F;12602;14353.6
Land_i_Shop_02_V2_F;12650.5;14434.7
Land_i_Shop_02_V2_F;12862;15048.9
Land_i_Shop_02_V2_F;12941.7;15109.2
Land_i_Shop_02_V2_F;12962.5;15057.6
Land_i_Shop_02_V2_F;14027.4;18704.1
Land_i_Shop_02_V2_F;14191;16537.3
Land_i_Shop_02_V2_F;15292.8;17581.1
Land_i_Shop_02_V2_F;16722.4;12759
Land_i_Shop_02_V2_F;16813.6;12574.4
Land_i_Shop_02_V2_F;16898.1;12615.1
Land_i_Shop_02_V2_F;16995.6;12660.4
Land_i_Shop_02_V2_F;19380.6;13258.9
Land_i_Shop_02_V2_F;20100.6;11671
Land_i_Shop_02_V2_F;20256.1;11654.3
Land_i_Shop_02_V2_F;20548.6;8907.1
Land_i_Shop_02_V2_F;20857.3;16874.3
Land_i_Shop_02_V2_F;20871.4;17033
Land_i_Shop_02_V2_F;20952;17047.6
Land_i_Shop_02_V2_F;3308.3;12969.5
Land_i_Shop_02_V2_F;3397.36;12953.8
Land_i_Shop_02_V2_F;3403.72;12894.3
Land_i_Shop_02_V2_F;3485.68;12951.8
Land_i_Shop_02_V2_F;3497.29;12908.6
Land_i_Shop_02_V2_F;3527.51;12952.6
Land_i_Shop_02_V2_F;3571.45;12803
Land_i_Shop_02_V2_F;3583.66;14448.5
Land_i_Shop_02_V2_F;3677.88;13026.1
Land_i_Shop_02_V2_F;3682.65;12954.4
Land_i_Shop_02_V2_F;3873.78;13639
Land_i_Shop_02_V2_F;4382.21;13953.2
Land_i_Shop_02_V2_F;7154.6;16538
Land_i_Shop_02_V2_F;8587.48;18282.4
Land_i_Shop_02_V2_F;8602.47;18261
Land_i_Shop_02_V2_F;8671.95;18269
Land_i_Shop_02_V2_F;9064.08;11847.4
Land_i_Shop_02_V2_F;9324.72;15886.3
Land_i_Shop_02_V2_F;9407.89;15917.5
Land_i_Shop_02_V2_F;9529.17;15910.8
Land_i_Shop_02_V3_F;11115;14606.9
Land_i_Shop_02_V3_F;13678;18661.8
Land_i_Shop_02_V3_F;13987.8;18635.2
Land_i_Shop_02_V3_F;14366.2;17683.5
Land_i_Shop_02_V3_F;14492.1;17595.4
Land_i_Shop_02_V3_F;16638.4;16138.6
Land_i_Shop_02_V3_F;16663.8;12836.3
Land_i_Shop_02_V3_F;16706.6;12514.1
Land_i_Shop_02_V3_F;16722;12703
Land_i_Shop_02_V3_F;16798.9;12541.4
Land_i_Shop_02_V3_F;16860.6;12561.7
Land_i_Shop_02_V3_F;16924.2;12593.9
Land_i_Shop_02_V3_F;16977.5;12640.4
Land_i_Shop_02_V3_F;20860.4;16941.2
Land_i_Shop_02_V3_F;21026.2;17012.7
Land_i_Shop_02_V3_F;25574.7;21204.7
