Type;X;Y
Land_House_1W04_F;2762;9890.86
Land_House_1W04_F;2822.4;5481.9
Land_House_1W04_F;2931.65;9977.34
Land_House_1W04_F;2939.28;7717.05
Land_House_1W04_F;3016.53;8018.49
Land_House_1W04_F;3048.18;15230.2
Land_House_1W04_F;3075.75;7791.29
Land_House_1W04_F;3129.27;8030.76
Land_House_1W04_F;3193.55;3991.79
Land_House_1W04_F;3362.91;4961.25
Land_House_1W04_F;3421.59;13274
Land_House_1W04_F;3526.8;14547.6
Land_House_1W04_F;3603.15;2518.01
Land_House_1W04_F;3883.75;8814.47
Land_House_1W04_F;4335.72;4611.85
Land_House_1W04_F;4391.57;2490.06
Land_House_1W04_F;4468.94;2366.3
Land_House_1W04_F;4707.13;6860.21
Land_House_1W04_F;476.549;5235.92
Land_House_1W04_F;4893.11;11811.7
Land_House_1W04_F;4965.61;12811.5
Land_House_1W04_F;5206.51;12667.1
Land_House_1W04_F;5426.44;8551.47
Land_House_1W04_F;5845.39;3930.15
Land_House_1W04_F;5874.41;4657.74
Land_House_1W04_F;5884.93;9968.81
Land_House_1W04_F;5904.92;7986.76
Land_House_1W04_F;5989.91;10391.8
Land_House_1W04_F;6035.06;10304.4
Land_House_1W04_F;6092.46;7681.51
Land_House_1W04_F;6123.71;7711.65
Land_House_1W04_F;6128.59;1996.86
Land_House_1W04_F;6200.43;7655.08
Land_House_1W04_F;6298.8;2660.81
Land_House_1W04_F;6386.55;2296.58
Land_House_1W04_F;6437.92;2907.54
Land_House_1W04_F;6478.01;3601.34
Land_House_1W04_F;6562.29;6026.63
Land_House_1W04_F;6782.07;5594.97
Land_House_1W04_F;6821.67;3140.74
Land_House_1W04_F;6856.22;2677.83
Land_House_1W04_F;6867.16;3058.79
Land_House_1W04_F;7036.89;7748.6
Land_House_1W04_F;7063.87;7648.64
Land_House_1W04_F;7135.55;7682.72
Land_House_1W04_F;7473.12;5122.85
Land_House_1W04_F;7788.14;5271.99
Land_House_1W04_F;8015.26;3305.02
Land_House_1W04_F;8088.83;11502
Land_House_1W04_F;8419.61;6658.84
Land_House_1W04_F;8486.76;12074
Land_House_1W04_F;8487.68;12073.4
Land_House_1W04_F;8772.73;11726.8
Land_House_1W04_F;9132.14;3754.71
Land_House_1W04_F;9146.82;3839.34
Land_House_1W04_F;9345.14;2029.64
Land_House_1W04_F;9504.48;8808.64
Land_House_1W04_F;9633.44;6561.02
Land_House_1W04_F;9867.14;8779.42
Land_House_1W05_F;10002.1;10388.6
Land_House_1W05_F;10098;5466.86
Land_House_1W05_F;10170.3;2162.79
Land_House_1W05_F;10265.8;2464.59
Land_House_1W05_F;10310.7;9620.1
Land_House_1W05_F;10407.2;2074.99
Land_House_1W05_F;10452.3;9906.33
Land_House_1W05_F;10490.3;10024.9
Land_House_1W05_F;10578.9;2316.44
Land_House_1W05_F;10631.9;7955.76
Land_House_1W05_F;10634.7;8122.25
Land_House_1W05_F;10666.9;2334.72
Land_House_1W05_F;10891.3;12374.2
Land_House_1W05_F;10966.2;12445.2
Land_House_1W05_F;11002;12508.5
Land_House_1W05_F;11075.4;12256.5
Land_House_1W05_F;11159.3;6590.87
Land_House_1W05_F;11219.6;12221.7
Land_House_1W05_F;11231.6;5413.1
Land_House_1W05_F;11597.4;12390.7
Land_House_1W05_F;11807.2;9031.18
Land_House_1W05_F;11819;9233.92
Land_House_1W05_F;11925.9;9175.17
Land_House_1W05_F;12052.3;3716.89
Land_House_1W05_F;12068.8;9163.99
Land_House_1W05_F;12071.8;11995.3
Land_House_1W05_F;12082.1;9361.21
Land_House_1W05_F;12084.6;7300.35
Land_House_1W05_F;12168.5;3487.7
Land_House_1W05_F;12175.2;7291.61
Land_House_1W05_F;12189.2;9032.31
Land_House_1W05_F;1220.49;12050.5
Land_House_1W05_F;12256.9;6258.75
Land_House_1W05_F;12296.7;5566.07
Land_House_1W05_F;12347.4;10625.2
Land_House_1W05_F;12400.5;9560.4
Land_House_1W05_F;12469.9;8249.6
Land_House_1W05_F;12486.3;9517.69
Land_House_1W05_F;12644.3;9453.37
Land_House_1W05_F;1265.34;8904.68
Land_House_1W05_F;12819.7;10157.4
Land_House_1W05_F;12831.6;9986.46
Land_House_1W05_F;13299.5;6292
Land_House_1W05_F;13369.6;12906.1
Land_House_1W05_F;13398;6262.47
Land_House_1W05_F;13401;5458.3
Land_House_1W05_F;13500.8;2855.55
Land_House_1W05_F;1561.27;12046.6
Land_House_1W05_F;1725.29;3796.68
Land_House_1W05_F;1757.93;2252.02
Land_House_1W05_F;1940.06;2198.01
Land_House_1W05_F;1978.97;7370.81
Land_House_1W05_F;2052.75;7307.14
Land_House_1W05_F;2226.06;11143.2
Land_House_1W05_F;2541.03;6402.25
Land_House_1W05_F;2545.31;9617.01
Land_House_1W05_F;2630.33;5057.44
Land_House_1W05_F;2694.96;12375.8
Land_House_1W05_F;2728.48;10098.3
Land_House_1W05_F;2730.4;9906.64
Land_House_1W05_F;2781.42;12259.7
Land_House_1W05_F;2836.83;5416.2
Land_House_1W05_F;2988.87;7848.18
Land_House_1W05_F;3018.2;7895.24
Land_House_1W05_F;3118.17;12586
Land_House_1W05_F;3267.9;11266.2
Land_House_1W05_F;3292.22;13188.2
Land_House_1W05_F;3368.16;3929.48
Land_House_1W05_F;3414.13;12638.3
Land_House_1W05_F;3422.65;14834.3
Land_House_1W05_F;3569.38;2522.15
Land_House_1W05_F;3604.36;13945.3
Land_House_1W05_F;3708.24;2473.39
Land_House_1W05_F;3735.42;8929.52
Land_House_1W05_F;3766.92;8805.85
Land_House_1W05_F;3779.73;9051.68
Land_House_1W05_F;3979.73;8816.55
Land_House_1W05_F;3993.96;9181.07
Land_House_1W05_F;4106.42;8984.39
Land_House_1W05_F;4388.23;4567.53
Land_House_1W05_F;4523.62;2374.95
Land_House_1W05_F;4530.19;6362.81
Land_House_1W05_F;4647.15;12373.5
Land_House_1W05_F;4668.36;4691.97
Land_House_1W05_F;4729.58;6663.23
Land_House_1W05_F;4870.25;5662.31
Land_House_1W05_F;4873.05;2802.57
Land_House_1W05_F;4897.9;12799.5
Land_House_1W05_F;5856.04;10202.5
Land_House_1W05_F;5941.88;11206
Land_House_1W05_F;5956.22;7899.4
Land_House_1W05_F;5959.53;10271.7
Land_House_1W05_F;6018.76;5598.39
Land_House_1W05_F;6091.31;4892.64
Land_House_1W05_F;6301.79;2546.59
Land_House_1W05_F;6341.9;7566.83
Land_House_1W05_F;6411.6;3179.87
Land_House_1W05_F;6463.38;6150.74
Land_House_1W05_F;6921.91;2629.92
Land_House_1W05_F;7037.23;7722.14
Land_House_1W05_F;7074.84;7629.42
Land_House_1W05_F;7461.88;4735.31
Land_House_1W05_F;7543.79;5261.7
Land_House_1W05_F;772.91;5341.01
Land_House_1W05_F;8041.72;7079.28
Land_House_1W05_F;8525.19;12049.2
Land_House_1W05_F;8635.28;11836.5
Land_House_1W05_F;9523.81;8800.7
Land_House_1W05_F;9609.72;6558.4
Land_House_1W05_F;9969.5;1990.77
Land_House_1W06_F;10004.2;2080.71
Land_House_1W06_F;10007;2624.14
Land_House_1W06_F;10177.4;2230.81
Land_House_1W06_F;10212;9847.76
Land_House_1W06_F;10276.6;5747.88
Land_House_1W06_F;10282.4;2443.42
Land_House_1W06_F;10292.6;3819.14
Land_House_1W06_F;10301.2;5515
Land_House_1W06_F;10553.8;9876.19
Land_House_1W06_F;10589.5;2355.49
Land_House_1W06_F;10609;8112.55
Land_House_1W06_F;10782.2;8103.92
Land_House_1W06_F;10983.7;12448.8
Land_House_1W06_F;11006.7;12423
Land_House_1W06_F;11014.3;12482.1
Land_House_1W06_F;11050.1;6670.41
Land_House_1W06_F;11092.5;12243.9
Land_House_1W06_F;11151.8;12216.2
Land_House_1W06_F;11254.8;6563.82
Land_House_1W06_F;11299.7;5492.42
Land_House_1W06_F;11573.2;10675.2
Land_House_1W06_F;11592;12445.4
Land_House_1W06_F;11841.8;9034.16
Land_House_1W06_F;11863.1;9182.05
Land_House_1W06_F;11927.4;8951.31
Land_House_1W06_F;12026.7;3617.32
Land_House_1W06_F;12068.2;7211.26
Land_House_1W06_F;12105.8;9126.16
Land_House_1W06_F;12160.6;9544.1
Land_House_1W06_F;12162.9;9485.43
Land_House_1W06_F;12239.3;10969.4
Land_House_1W06_F;12290.1;6269.44
Land_House_1W06_F;12352.3;9729.96
Land_House_1W06_F;12364.8;10817.8
Land_House_1W06_F;12392.9;9532.43
Land_House_1W06_F;12727.3;9851.06
Land_House_1W06_F;12859.1;4478.85
Land_House_1W06_F;12863;10188.8
Land_House_1W06_F;12890;5653.39
Land_House_1W06_F;12932.6;8004.24
Land_House_1W06_F;13296.5;6318.91
Land_House_1W06_F;13358.2;12926.8
Land_House_1W06_F;13407.1;12827.7
Land_House_1W06_F;13858.9;2886.1
Land_House_1W06_F;1418.57;11942.6
Land_House_1W06_F;1537.6;12037.4
Land_House_1W06_F;1689.46;3788.54
Land_House_1W06_F;1822.75;2189.47
Land_House_1W06_F;1972.24;9152.95
Land_House_1W06_F;1991.98;2236.37
Land_House_1W06_F;2240.16;11017.1
Land_House_1W06_F;2443.92;10979.1
Land_House_1W06_F;2473.56;9625.72
Land_House_1W06_F;2483.7;6396.53
Land_House_1W06_F;2511.32;11990.3
Land_House_1W06_F;2603;9813.38
Land_House_1W06_F;2673.3;5094.85
Land_House_1W06_F;2687.66;12317.7
Land_House_1W06_F;2767.57;10042.4
Land_House_1W06_F;2787.61;9908.25
Land_House_1W06_F;2797.27;3112.53
Land_House_1W06_F;2815.02;2728.3
Land_House_1W06_F;2999.73;7932.21
Land_House_1W06_F;3017.08;12541.8
Land_House_1W06_F;3045.43;7792.16
Land_House_1W06_F;3118.96;7897.32
Land_House_1W06_F;3271.11;13112.7
Land_House_1W06_F;3300.36;13220.2
Land_House_1W06_F;3467.91;2561.64
Land_House_1W06_F;3499.85;8387.83
Land_House_1W06_F;3515.65;14727.4
Land_House_1W06_F;3668.21;2434.07
Land_House_1W06_F;3839.13;8732.08
Land_House_1W06_F;3885.61;9062.87
Land_House_1W06_F;3897.87;3577.75
Land_House_1W06_F;3980.9;13931.7
Land_House_1W06_F;4323.9;4630.78
Land_House_1W06_F;4448.54;6375.41
Land_House_1W06_F;4458.5;2452.8
Land_House_1W06_F;4459.44;2341.16
Land_House_1W06_F;4739.33;6855.25
Land_House_1W06_F;4917.78;5642.1
Land_House_1W06_F;5276.6;8551.37
Land_House_1W06_F;5854.73;4723.78
Land_House_1W06_F;5901.75;11368.7
Land_House_1W06_F;5949.3;10391.7
Land_House_1W06_F;5982.34;7835.16
Land_House_1W06_F;6029.62;10463.7
Land_House_1W06_F;6396.86;3191.06
Land_House_1W06_F;6506.66;2278.63
Land_House_1W06_F;6580.62;6044.5
Land_House_1W06_F;7067.95;7759.32
Land_House_1W06_F;7145.99;7552.71
Land_House_1W06_F;7707.33;5255.45
Land_House_1W06_F;8097.28;11637.2
Land_House_1W06_F;8100.87;9294.03
Land_House_1W06_F;8215.31;11603.9
Land_House_1W06_F;8312.85;3352.31
Land_House_1W06_F;8629.69;11878.3
Land_House_1W06_F;9155.8;11023.7
Land_House_1W06_F;9202.73;3909.97
Land_House_1W06_F;9696.55;6551.74
Land_House_1W06_F;9705.91;8357.38
Land_House_1W06_F;9761.3;8789.45
Land_House_1W06_F;9925.43;10373.3
Land_House_1W07_F;10052.1;10391.9
Land_House_1W07_F;10121.5;5508.71
Land_House_1W07_F;10402.7;9854.47
Land_House_1W07_F;10468.4;2104.93
Land_House_1W07_F;10570;9881.36
Land_House_1W07_F;10585.8;2082.95
Land_House_1W07_F;10593.4;2289.42
Land_House_1W07_F;10645.1;2407.58
Land_House_1W07_F;10666.3;7988.84
Land_House_1W07_F;10694.4;8084.6
Land_House_1W07_F;10783;12415.3
Land_House_1W07_F;10805.5;8186.46
Land_House_1W07_F;11037.5;12473
Land_House_1W07_F;11045.1;12346.9
Land_House_1W07_F;11119.4;12230.2
Land_House_1W07_F;11191.6;6591.17
Land_House_1W07_F;11264.7;12277
Land_House_1W07_F;11285.3;5465.15
Land_House_1W07_F;11568.4;12420.7
Land_House_1W07_F;1182.31;9986.76
Land_House_1W07_F;11901.2;9175.04
Land_House_1W07_F;12044.2;9390.32
Land_House_1W07_F;12065.7;3510.16
Land_House_1W07_F;12105.5;9045.86
Land_House_1W07_F;12153.8;6302.69
Land_House_1W07_F;12162.4;9697.14
Land_House_1W07_F;12228.7;10857.5
Land_House_1W07_F;12310;9016.82
Land_House_1W07_F;12331.4;9498.53
Land_House_1W07_F;12431.8;9712.57
Land_House_1W07_F;12728.2;9452.39
Land_House_1W07_F;12762.5;10000
Land_House_1W07_F;12826.3;10186.5
Land_House_1W07_F;12843;8149.63
Land_House_1W07_F;12858;4446.91
Land_House_1W07_F;13423.7;6232.77
Land_House_1W07_F;1555.68;8937.75
Land_House_1W07_F;1631.87;12082.6
Land_House_1W07_F;1681.6;3911.22
Land_House_1W07_F;1684.85;3819.74
Land_House_1W07_F;1771.87;2229.38
Land_House_1W07_F;1951.19;2268.84
Land_House_1W07_F;2181.84;7929.73
Land_House_1W07_F;2593.62;6343.68
Land_House_1W07_F;2619.76;5213.4
Land_House_1W07_F;2651.04;5411.74
Land_House_1W07_F;2679.55;9987.3
Land_House_1W07_F;2680.72;5521.15
Land_House_1W07_F;2792.44;12293.3
Land_House_1W07_F;2806.45;5390.68
Land_House_1W07_F;2821.69;9869.98
Land_House_1W07_F;2976.76;7700.41
Land_House_1W07_F;3055.41;8021.4
Land_House_1W07_F;3084.56;12571.8
Land_House_1W07_F;3331.17;13143.7
Land_House_1W07_F;3446.01;3800.28
Land_House_1W07_F;3612.24;2441.48
Land_House_1W07_F;3633.87;8060.76
Land_House_1W07_F;3718.68;8942.4
Land_House_1W07_F;3787.09;8732.07
Land_House_1W07_F;3817.13;8799.61
Land_House_1W07_F;3865.6;8906.41
Land_House_1W07_F;4013.79;8967.32
Land_House_1W07_F;4373.14;3922.92
Land_House_1W07_F;4387.47;4605.31
Land_House_1W07_F;4425.29;6443.81
Land_House_1W07_F;4477.27;2397.17
Land_House_1W07_F;4519.56;2465.32
Land_House_1W07_F;4740.24;6731.26
Land_House_1W07_F;4963.81;5605.76
Land_House_1W07_F;5191.24;2088.88
Land_House_1W07_F;5755.25;4164.2
Land_House_1W07_F;5849.97;4828.86
Land_House_1W07_F;5872.69;10241.1
Land_House_1W07_F;6018.81;7733.98
Land_House_1W07_F;6033.34;10339
Land_House_1W07_F;6130.69;7740.77
Land_House_1W07_F;6173.1;7677.04
Land_House_1W07_F;6275.63;2591.54
Land_House_1W07_F;6416.03;2880.84
Land_House_1W07_F;6565.75;6068.92
Land_House_1W07_F;6780.41;2562.65
Land_House_1W07_F;6867.45;3133.99
Land_House_1W07_F;6886.66;2667.56
Land_House_1W07_F;7103;7707.46
Land_House_1W07_F;7463.3;4992.18
Land_House_1W07_F;7490.67;5156.1
Land_House_1W07_F;8411.17;12015.4
Land_House_1W07_F;8539.99;6637.99
Land_House_1W07_F;8648.69;11887.9
Land_House_1W07_F;9227.24;3942.11
Land_House_1W07_F;9274.67;2041.57
Land_House_1W07_F;9616.81;10431
Land_House_1W08_F;10153.3;5416.91
Land_House_1W08_F;10176.5;2139.83
Land_House_1W08_F;10308.8;9638.58
Land_House_1W08_F;10393.9;2311.88
Land_House_1W08_F;10463.7;2131.54
Land_House_1W08_F;10482.8;2426.7
Land_House_1W08_F;10511.7;9750.98
Land_House_1W08_F;10554.6;2092.07
Land_House_1W08_F;10565.1;7020.27
Land_House_1W08_F;10596.4;8038.74
Land_House_1W08_F;10619.4;9985.35
Land_House_1W08_F;10790.5;8197.77
Land_House_1W08_F;10832;2496.23
Land_House_1W08_F;10943.2;12433.8
Land_House_1W08_F;11014.9;12325.7
Land_House_1W08_F;11066.4;12492.9
Land_House_1W08_F;11182.1;6534.01
Land_House_1W08_F;11183.5;12254.8
Land_House_1W08_F;11250.5;5377.56
Land_House_1W08_F;11277.1;12311.1
Land_House_1W08_F;11333.2;5484.45
Land_House_1W08_F;11597;12417.1
Land_House_1W08_F;11824.3;9049.96
Land_House_1W08_F;11924.9;9143.38
Land_House_1W08_F;11942.6;11973.3
Land_House_1W08_F;11949.9;3490.46
Land_House_1W08_F;11961.3;7247.33
Land_House_1W08_F;11998.8;9007.6
Land_House_1W08_F;12040.5;3736.93
Land_House_1W08_F;12098.7;3508.36
Land_House_1W08_F;12197.5;9480.57
Land_House_1W08_F;1226.07;11968.7
Land_House_1W08_F;12289.5;10695.2
Land_House_1W08_F;12313.9;6254.29
Land_House_1W08_F;12343.1;9593.27
Land_House_1W08_F;12387;9510.18
Land_House_1W08_F;12529;4322.15
Land_House_1W08_F;12722.6;9797.58
Land_House_1W08_F;12725.8;8095.05
Land_House_1W08_F;12837.5;10135.5
Land_House_1W08_F;1309.15;10082.7
Land_House_1W08_F;13302.3;12891.4
Land_House_1W08_F;13331.5;6236.71
Land_House_1W08_F;13400.3;5980.92
Land_House_1W08_F;13416.5;6308.09
Land_House_1W08_F;1573.32;8974.13
Land_House_1W08_F;1641.12;12023.3
Land_House_1W08_F;1650.84;3876.74
Land_House_1W08_F;1691.43;3681.58
Land_House_1W08_F;1871.64;2219.26
Land_House_1W08_F;1939.42;7381.64
Land_House_1W08_F;2181.79;10997.9
Land_House_1W08_F;2253.3;11220
Land_House_1W08_F;2414.05;10975.4
Land_House_1W08_F;2500.73;6298.5
Land_House_1W08_F;2509.86;9760.08
Land_House_1W08_F;2550.06;10979.4
Land_House_1W08_F;2573.34;6392.48
Land_House_1W08_F;2606.6;5691.83
Land_House_1W08_F;2659.77;12329.6
Land_House_1W08_F;2711.26;5080.08
Land_House_1W08_F;2723.53;9871.2
Land_House_1W08_F;2915.41;9742.94
Land_House_1W08_F;3017.97;11831.8
Land_House_1W08_F;3034.39;7838.02
Land_House_1W08_F;3105.34;8120.28
Land_House_1W08_F;3184.98;8077.42
Land_House_1W08_F;3269.59;12886.6
Land_House_1W08_F;3279.51;13150.3
Land_House_1W08_F;3299.21;3932.89
Land_House_1W08_F;3324.15;13204
Land_House_1W08_F;3497.71;14743.2
Land_House_1W08_F;3515.86;2527.42
Land_House_1W08_F;3699.9;8555.53
Land_House_1W08_F;3782.59;9069.64
Land_House_1W08_F;4336.23;3272.08
Land_House_1W08_F;4375.59;6235.86
Land_House_1W08_F;4437.22;2461.57
Land_House_1W08_F;4459.84;3916.95
Land_House_1W08_F;4478;13352.2
Land_House_1W08_F;4484.04;4640.36
Land_House_1W08_F;4507.37;6471.82
Land_House_1W08_F;4568.12;2551.83
Land_House_1W08_F;4709.72;6802.58
Land_House_1W08_F;4807.43;6834.86
Land_House_1W08_F;4919.1;5584.65
Land_House_1W08_F;4937.86;12822.7
Land_House_1W08_F;5830.35;4972.2
Land_House_1W08_F;5831.95;4728.99
Land_House_1W08_F;5879.25;4610.51
Land_House_1W08_F;5936.3;11307.8
Land_House_1W08_F;5962.37;10289.6
Land_House_1W08_F;6057.61;7832.8
Land_House_1W08_F;6097.03;10548.7
Land_House_1W08_F;6106.62;7725.53
Land_House_1W08_F;6356.58;7488.87
Land_House_1W08_F;646.56;5714.74
Land_House_1W08_F;6540.17;6051.82
Land_House_1W08_F;6548.48;2279.61
Land_House_1W08_F;7509.43;5007.92
Land_House_1W08_F;7704.83;3476.47
Land_House_1W08_F;8128.77;11638.2
Land_House_1W08_F;8172.18;11590.2
Land_House_1W08_F;8221.06;6025.39
Land_House_1W08_F;8396.74;6690.2
Land_House_1W08_F;8573.63;11999.2
Land_House_1W08_F;8620.02;11844.7
Land_House_1W08_F;9321.05;2041.56
Land_House_1W08_F;9469.2;8832.69
Land_House_1W08_F;9644.05;6530.56
Land_House_1W08_F;9984.15;10409.9
Land_House_1W09_F;10039.8;10372.7
Land_House_1W09_F;10040.3;5677.96
Land_House_1W09_F;10222.1;2420.5
Land_House_1W09_F;10366.4;9575.84
Land_House_1W09_F;10428.1;2413.6
Land_House_1W09_F;10435.2;9808.81
Land_House_1W09_F;10547.2;9767.94
Land_House_1W09_F;10561.5;2072.26
Land_House_1W09_F;10583.1;8025.98
Land_House_1W09_F;10629.5;7990.79
Land_House_1W09_F;10641.2;2320.79
Land_House_1W09_F;10728;8084.98
Land_House_1W09_F;10983.2;12414.2
Land_House_1W09_F;11001.9;12309.3
Land_House_1W09_F;11033.7;6641.4
Land_House_1W09_F;11080.4;12449
Land_House_1W09_F;11130.7;12281.6
Land_House_1W09_F;11165.1;12390.7
Land_House_1W09_F;11238.7;6534.61
Land_House_1W09_F;11262.2;5482.58
Land_House_1W09_F;1136.93;9964.76
Land_House_1W09_F;11525.9;6617.28
Land_House_1W09_F;11987.2;3498.54
Land_House_1W09_F;12042.2;9009.63
Land_House_1W09_F;12276;9535.4
Land_House_1W09_F;12310.2;8444.66
Land_House_1W09_F;12315.1;10686.2
Land_House_1W09_F;12323.6;10856.3
Land_House_1W09_F;12347.6;6245.74
Land_House_1W09_F;12360.5;9534.86
Land_House_1W09_F;12420;9491.1
Land_House_1W09_F;12659.2;4361.56
Land_House_1W09_F;1271.66;12005.5
Land_House_1W09_F;12858.3;10111
Land_House_1W09_F;12895.7;4431.54
Land_House_1W09_F;12982.7;8271.16
Land_House_1W09_F;13327.6;6332.57
Land_House_1W09_F;13414.1;6275.35
Land_House_1W09_F;13443.9;6344.72
Land_House_1W09_F;1565.93;9008.11
Land_House_1W09_F;1622.76;12001.6
Land_House_1W09_F;1646.58;3994.88
Land_House_1W09_F;1702.76;2217.4
Land_House_1W09_F;1759.15;2336.56
Land_House_1W09_F;177.382;12518.2
Land_House_1W09_F;1842.09;2242.38
Land_House_1W09_F;1886.46;3901.26
Land_House_1W09_F;2000.6;7162.12
Land_House_1W09_F;2173.67;10823.9
Land_House_1W09_F;2299.97;10988.7
Land_House_1W09_F;2435.41;6360.1
Land_House_1W09_F;2533.56;9771.88
Land_House_1W09_F;2553.38;6345.35
Land_House_1W09_F;2625.44;5661.75
Land_House_1W09_F;2634.08;15171.3
Land_House_1W09_F;2647.68;9954.28
Land_House_1W09_F;2677.59;5549.34
Land_House_1W09_F;2713.33;5143.96
Land_House_1W09_F;2786.79;9994.44
Land_House_1W09_F;285.786;6577
Land_House_1W09_F;2910.09;5265.83
Land_House_1W09_F;2971.47;5560.13
Land_House_1W09_F;3104.56;7841.72
Land_House_1W09_F;3137.61;8000.31
Land_House_1W09_F;3253.09;13132
Land_House_1W09_F;3328.84;3908.51
Land_House_1W09_F;3343.55;13249
Land_House_1W09_F;3435.92;13911.4
Land_House_1W09_F;3454.77;14761
Land_House_1W09_F;3617.99;2547.96
Land_House_1W09_F;3885.09;8907.5
Land_House_1W09_F;4368.33;3969.39
Land_House_1W09_F;4395.24;6488.99
Land_House_1W09_F;4494.24;2472.34
Land_House_1W09_F;4502.82;4607.54
Land_House_1W09_F;4579.69;13140.6
Land_House_1W09_F;4798.38;6775.15
Land_House_1W09_F;4847.89;2902.72
Land_House_1W09_F;4946.01;5625.03
Land_House_1W09_F;5001.65;13491.6
Land_House_1W09_F;5226.98;12634.3
Land_House_1W09_F;5307.42;8585.31
Land_House_1W09_F;5442.25;8520.68
Land_House_1W09_F;576.103;5290.43
Land_House_1W09_F;5835.04;4698.42
Land_House_1W09_F;5903.09;4696.37
Land_House_1W09_F;5938.79;10361.1
Land_House_1W09_F;5953.47;11188.3
Land_House_1W09_F;6023.08;10374.2
Land_House_1W09_F;6067.15;7706.85
Land_House_1W09_F;6079.59;7942.04
Land_House_1W09_F;6147.06;7669.4
Land_House_1W09_F;6335.29;2474.55
Land_House_1W09_F;6392.72;2226.33
Land_House_1W09_F;6555.4;6109.54
Land_House_1W09_F;7285.36;2783.74
Land_House_1W09_F;7318.03;6367.93
Land_House_1W09_F;7524.78;5076.63
Land_House_1W09_F;7562.21;3182.95
Land_House_1W09_F;7581.43;5195.35
Land_House_1W09_F;7581.55;5268.61
Land_House_1W09_F;7956.97;3268.57
Land_House_1W09_F;8122.2;11602.6
Land_House_1W09_F;8475.05;6658.9
Land_House_1W09_F;8515.79;11936
Land_House_1W09_F;8653.16;11853.7
Land_House_1W09_F;8668.14;2453.57
Land_House_1W09_F;9145.05;3775.85
Land_House_1W09_F;9401.74;1891.47
Land_House_1W09_F;9481.44;8861.34
Land_House_1W09_F;9570.36;6562.31
Land_House_1W10_F;10086.5;5530.72
Land_House_1W10_F;10121.1;5428.72
Land_House_1W10_F;10414.7;2437.4
Land_House_1W10_F;10452.3;2441.8
Land_House_1W10_F;10458.6;2055.88
Land_House_1W10_F;10533.5;9672.66
Land_House_1W10_F;10553.4;10205.7
Land_House_1W10_F;10559.6;7808.61
Land_House_1W10_F;10647.8;7934.44
Land_House_1W10_F;10700.3;12407.5
Land_House_1W10_F;10787.6;12445.7
Land_House_1W10_F;10798.8;8085.16
Land_House_1W10_F;10866.8;12382.2
Land_House_1W10_F;10883;6696.57
Land_House_1W10_F;11175.4;12240.9
Land_House_1W10_F;11233.4;5481.63
Land_House_1W10_F;11303.7;6545.04
Land_House_1W10_F;11304.6;5467.64
Land_House_1W10_F;11837.6;9231.2
Land_House_1W10_F;11868.3;12383.6
Land_House_1W10_F;11923.3;12043.4
Land_House_1W10_F;11931.5;3488.77
Land_House_1W10_F;1197.63;11993.5
Land_House_1W10_F;12036.1;3530.25
Land_House_1W10_F;12039.2;9194.63
Land_House_1W10_F;12127.4;7190.92
Land_House_1W10_F;12133.3;7300.6
Land_House_1W10_F;12196.3;3491.2
Land_House_1W10_F;1223.5;9985.36
Land_House_1W10_F;12264.6;10965.5
Land_House_1W10_F;12281.8;10853.5
Land_House_1W10_F;12288;10638.9
Land_House_1W10_F;12303.7;9580.11
Land_House_1W10_F;12312.8;7301.74
Land_House_1W10_F;12375;6238.57
Land_House_1W10_F;12421.9;9508.7
Land_House_1W10_F;12622.7;9634.34
Land_House_1W10_F;12754;9822.54
Land_House_1W10_F;12871.2;8029.95
Land_House_1W10_F;12884.1;10082.5
Land_House_1W10_F;12887.1;4474.56
Land_House_1W10_F;12963;6754.48
Land_House_1W10_F;12970;8021.24
Land_House_1W10_F;13333.9;12916.2
Land_House_1W10_F;13440.6;6324.67
Land_House_1W10_F;1528.8;8936.42
Land_House_1W10_F;1597.87;11985.5
Land_House_1W10_F;1646.41;3781.17
Land_House_1W10_F;1724.46;2226.34
Land_House_1W10_F;1914.93;2215.75
Land_House_1W10_F;1951.55;7353.45
Land_House_1W10_F;2059.53;7339.42
Land_House_1W10_F;2105.89;15084.6
Land_House_1W10_F;2198.28;10973.3
Land_House_1W10_F;2199.1;9622.02
Land_House_1W10_F;2200.5;11198.1
Land_House_1W10_F;2305.39;11217.3
Land_House_1W10_F;2457.45;6385.42
Land_House_1W10_F;2550.94;5509.62
Land_House_1W10_F;2569.79;10980.6
Land_House_1W10_F;2585.73;6371.59
Land_House_1W10_F;2603.72;12358.6
Land_House_1W10_F;2683.45;9961.12
Land_House_1W10_F;2768.11;5462.6
Land_House_1W10_F;2835.92;9913.59
Land_House_1W10_F;2863.01;4713.9
Land_House_1W10_F;2962.16;7737.68
Land_House_1W10_F;2988.21;5581.24
Land_House_1W10_F;3015.69;7783.48
Land_House_1W10_F;3038.64;7910.68
Land_House_1W10_F;3086.48;7939.77
Land_House_1W10_F;3121.09;7864.32
Land_House_1W10_F;3157.11;8012.91
Land_House_1W10_F;3236.2;13159.3
Land_House_1W10_F;3264.59;12909.7
Land_House_1W10_F;3324.73;3882.46
Land_House_1W10_F;3334.81;13178.6
Land_House_1W10_F;3382.31;4942
Land_House_1W10_F;3403.71;14789.7
Land_House_1W10_F;3432.67;13241.2
Land_House_1W10_F;3852.8;9151.23
Land_House_1W10_F;3863.65;8825.49
